credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,years.with.cr.line
1,debt_consolidation,0.1249,301.04,11.00209984,4.64,662,8355,34.4,0,2,0,1,6.083504449007529
1,credit_card,0.1438,687.25,11.32659589,16.05,667,27293,86.6,0,0,0,0,5.9958932238193015
1,debt_consolidation,0.0964,320.99,11.1124479,3.6,712,10157,26.2,0,1,0,0,7.8028747433264884
1,small_business,0.147,862.97,11.3736634,5.79,677,4209,75.2,2,0,0,1,12.974674880219029
1,credit_card,0.0807,250.95,10.89673933,10.44,767,0,0.0,1,0,0,0,9.442961442847364
1,all_other,0.0743,87.01,10.28793329,3.96,767,1773,5.0,1,0,0,0,10.759753593429158
1,all_other,0.0775,62.45,10.08580911,2.4,742,949,55.8,1,0,0,1,6.26979238056126
1,home_improvement,0.1375,851.41,11.22524339,19.78,687,12308,43.6,2,0,0,1,6.568218116358659
1,credit_card,0.1059,244.09,10.59600954,12.1,687,7914,30.8,3,2,0,0,11.003422313483915
1,debt_consolidation,0.1438,687.25,10.65725935,15.7,672,9150,96.3,0,0,0,0,10.102669404517453
1,debt_consolidation,0.1122,656.86,10.55986701,14.04,702,21777,53.7,3,0,0,0,4.9281314168377826
1,all_other,0.128,537.57,11.48440253,12.43,667,4281,63.0,3,0,0,0,7.063655030800821
1,debt_consolidation,0.0964,320.99,10.12502982,8.17,712,4475,63.0,0,0,0,0,9.034907597535934
1,debt_consolidation,0.0996,386.99,11.51292546,8.17,707,25413,45.2,2,0,0,0,10.510723249828883
1,small_business,0.0838,315.12,11.58058411,2.28,742,15043,65.2,2,0,0,0,12.97741273100616
1,major_purchase,0.1059,292.91,10.16277015,5.56,682,6353,39.5,2,0,0,0,3.696212640657084
1,debt_consolidation,0.0807,125.48,9.980448594,10.33,742,3737,55.8,1,0,0,0,5.256787589322382
1,debt_consolidation,0.0933,383.45,11.13663073,7.47,717,11370,41.6,0,2,0,0,15.277321470225873
1,debt_consolidation,0.1343,523.78,10.49127422,17.4,667,18403,73.3,0,1,0,0,28.41900525667351
1,all_other,0.1217,199.78,11.69524702,6.81,662,19504,77.3,0,0,0,0,5.588067534565366
1,debt_consolidation,0.0933,575.17,11.53272809,16.95,747,10463,8.2,2,0,0,0,9.938398357289527
1,debt_consolidation,0.0901,95.42,9.210340372,6.72,707,2808,51.1,3,1,0,0,9.114305270362765
1,debt_consolidation,0.0901,477.07,11.17043516,6.88,742,6297,14.5,0,0,0,0,12.564111340177961
1,all_other,0.0807,345.06,11.03488966,14.07,792,33060,21.7,0,0,0,0,21.53878622039699
1,all_other,0.1122,155.19,9.893437217,23.03,717,4500,13.0,0,0,0,1,7.063655030800821
1,home_improvement,0.0996,644.97,11.21171226,13.28,732,2344,9.8,1,0,0,0,4.84599589322382
1,all_other,0.0712,92.8,11.01205017,1.19,797,2907,4.0,0,0,0,0,17.166438513347025
1,debt_consolidation,0.0996,306.36,10.96819829,21.93,727,26218,28.7,2,0,0,0,12.57506274332649
1,debt_consolidation,0.1154,143.53,9.998797732,24.71,707,5967,25.5,0,0,0,0,3.53467944421629
1,credit_card,0.0964,288.89,11.62625415,10.36,702,27786,85.5,2,0,1,1,16.752908966461327
1,all_other,0.0933,87.88,11.62625415,13.46,702,27786,85.5,2,0,1,1,16.75564681724846
1,all_other,0.0901,381.66,11.69524702,4.28,722,7335,45.8,1,1,0,0,11.17054528952772
1,debt_consolidation,0.1122,197.06,10.80972795,0.0,672,0,0.0,1,1,0,0,6.896646132785763
1,credit_card,0.0807,83.92,10.59663473,16.68,737,19210,48.3,0,0,0,0,19.132101300479125
1,small_business,0.0964,481.48,10.59663473,4.05,717,11601,85.9,3,0,0,0,7.553844399726215
1,debt_consolidation,0.0996,253.16,10.16585182,6.14,697,991,34.2,1,0,0,0,5.585329683778234
1,all_other,0.0743,77.69,13.16542287,2.45,762,141287,9.4,5,1,0,0,17.084188911704313
1,all_other,0.1014,97.0,11.69524702,8.71,687,199,1.1,1,1,0,0,6.327287247091033
1,all_other,0.1046,259.87,11.69524702,11.28,692,63580,80.6,1,0,0,1,13.738649327857633
1,home_improvement,0.0743,124.3,11.04292184,5.82,772,773,4.8,0,0,0,0,14.86652977412731
1,debt_consolidation,0.133,67.68,9.798127037,22.0,662,1042,37.2,3,1,0,0,4.024640657084189
1,debt_consolidation,0.133,406.07,10.20359214,7.16,662,137,3.2,1,1,0,1,4.189025782340862
1,credit_card,0.0983,241.41,11.47210347,2.69,712,1944,47.4,0,0,1,0,12.892539356605065
1,small_business,0.1393,170.72,10.54534144,20.72,662,16613,18.3,1,1,0,1,19.463495323750855
1,educational,0.0838,293.85,9.392661929,0.0,737,0,0.0,1,0,0,0,3.1184120465434635
1,credit_card,0.133,318.09,10.81977828,17.04,662,5181,97.8,3,0,1,0,16.917180013689254
1,major_purchase,0.092,63.79,10.08580911,18.65,727,597,14.2,2,1,0,0,9.459388547570157
1,all_other,0.0743,217.52,11.00209984,1.72,807,3202,1.1,1,0,0,0,19.794661190965094
1,credit_card,0.1236,667.74,11.79810441,13.42,687,46086,92.7,0,0,0,0,9.363563770020534
1,debt_consolidation,0.1236,133.55,10.81977828,8.66,662,9380,44.1,1,0,1,1,18.72427561122519
1,debt_consolidation,0.1014,421.14,10.59663473,17.01,752,35944,56.2,2,0,0,0,11.906913073237508
1,all_other,0.1362,339.94,10.80972795,1.21,672,0,0.0,0,1,0,0,6.896646132785763
1,debt_consolidation,0.1078,365.51,11.00209984,14.26,702,7973,89.6,0,0,0,0,18.562742414784395
1,debt_consolidation,0.0807,313.69,10.11050172,9.95,752,8522,21.7,1,0,0,0,14.146475017111568
1,credit_card,0.1583,876.83,11.69524702,18.08,677,62976,86.1,2,2,0,0,9.117043121149898
1,debt_consolidation,0.1362,316.99,10.30895266,21.88,667,7429,82.5,0,0,0,0,4.383413188227242
1,small_business,0.1236,701.12,10.77895629,0.85,682,639,13.6,1,0,0,1,7.060917180013689
1,debt_consolidation,0.1014,485.0,11.38845009,13.73,732,14903,35.3,0,0,0,0,15.028062970568104
1,debt_consolidation,0.1236,133.55,10.59653473,9.48,662,2923,28.4,3,0,0,0,11.17054528952772
1,credit_card,0.0838,362.39,11.58058411,8.16,757,18314,50.6,1,0,0,0,15.852156057494867
1,all_other,0.0712,108.27,10.26813067,0.0,777,150,7.5,1,0,0,0,8.306753366187543
1,all_other,0.1236,240.39,9.757305042,4.58,662,0,0.0,2,0,0,0,10.513461100616016
1,all_other,0.0743,62.15,11.12714533,9.99,767,2475,5.4,1,1,0,0,22.42311202464066
1,all_other,0.0838,66.18,9.893437217,2.36,722,1489,62.0,1,0,0,0,15.852156057494867
1,debt_consolidation,0.1109,327.82,10.63344871,19.32,702,15368,87.1,0,0,0,0,7.800136892539356
1,all_other,0.0743,69.14,11.69524702,7.67,762,21521,29.5,1,0,0,1,16.44638375633128
1,home_improvement,0.1078,313.3,11.02190247,14.06,702,4781,15.5,2,0,0,1,15.605863564681727
1,debt_consolidation,0.1141,329.34,11.27090486,14.03,692,8473,27.6,3,1,1,0,12.238307096509242
1,all_other,0.1236,292.97,10.727663,15.53,677,8494,44.2,1,0,0,0,5.059548254620124
1,all_other,0.0838,315.12,11.15051985,14.03,762,11333,45.5,5,0,0,0,15.110198494182066
1,debt_consolidation,0.0807,225.86,11.02190247,17.0,762,9366,40.7,4,0,0,1,14.62023728131417
1,major_purchase,0.0838,63.03,10.46493024,18.96,742,4922,30.6,0,0,0,0,5.9958932238193015
1,debt_consolidation,0.1267,536.57,11.42081018,10.13,677,23129,79.8,0,1,0,1,14.455966234086244
1,small_business,0.1204,126.29,11.05089001,12.5,667,29736,80.2,3,0,0,0,9.034907597535934
1,credit_card,0.0951,192.23,11.60823564,16.87,722,67232,41.1,1,0,0,0,23.323864933607116
1,all_other,0.1014,97.0,10.77895629,0.0,692,0,0.0,0,0,0,0,14.127310061601642
1,debt_consolidation,0.092,318.93,11.25480219,5.93,727,11496,26.6,0,0,0,0,13.141683778234086
1,credit_card,0.1078,228.45,10.50506754,7.76,687,6999,65.7,0,0,0,0,5.503194160164271
1,all_other,0.1172,72.78,10.57821615,17.2,667,4863,69.5,0,1,0,0,3.8603696098562628
1,all_other,0.1141,16.47,9.878169745,3.69,667,12229,90.6,0,0,1,0,24.147843942505133
1,all_other,0.0775,124.89,10.96127785,1.33,767,2325,8.2,0,0,0,0,6.803673284052019
1,all_other,0.1109,262.26,11.1844214,5.12,687,14653,95.1,0,0,0,1,5.336185262149213
1,credit_card,0.0838,236.34,11.22524339,6.06,742,4286,40.4,0,0,0,0,8.621606206707733
1,debt_consolidation,0.1204,265.87,10.70738554,16.06,677,8009,68.5,0,0,0,0,5.336185262149213
1,debt_consolidation,0.0775,101.47,10.49127422,2.73,742,2353,12.4,0,0,0,1,6.981519507186858
1,debt_consolidation,0.0775,218.55,10.81769612,10.37,767,6634,9.4,0,0,0,0,12.073921971252567
1,debt_consolidation,0.1014,38.8,10.30895266,19.76,702,0,0.0,0,0,0,0,12.399840292950035
1,credit_card,0.1141,247.0,11.1844214,14.65,682,5608,47.1,0,0,0,0,9.114305270362765
1,debt_consolidation,0.1299,673.79,10.77895629,18.98,682,13649,42.4,1,0,0,1,13.223933379876797
1,all_other,0.1078,79.96,10.54534144,14.84,677,9973,33.8,0,0,0,0,11.334816336755647
1,debt_consolidation,0.1204,498.51,10.75790288,17.95,677,16502,63.0,0,0,0,0,7.143052703627652
1,debt_consolidation,0.1488,692.14,11.23848862,7.11,667,15773,95.0,0,0,0,1,10.674994297056811
1,small_business,0.0951,800.95,11.08214255,2.14,777,3326,14.3,6,0,0,0,12.481975816563999
1,debt_consolidation,0.0983,289.69,9.980448594,4.83,712,7263,39.0,0,0,0,0,4.435432353182751
1,all_other,0.0838,264.71,10.54796956,13.1,767,3451,19.4,0,0,0,0,20.698266028747433
1,debt_consolidation,0.1267,117.38,10.77895629,13.1,662,16770,50.7,0,0,0,0,26.445014830937712
1,all_other,0.1078,293.72,10.49127422,7.93,692,17042,75.1,0,0,0,0,6.6503536399726215
1,major_purchase,0.1267,563.4,11.00209984,20.06,697,10686,49.4,0,0,0,0,12.48471366735113
1,credit_card,0.092,318.93,12.01370075,0.33,732,45,0.4,0,0,0,0,9.856262833675565
1,all_other,0.0951,230.68,10.38887228,15.84,717,3247,33.3,1,0,0,0,4.9281314168377826
1,debt_consolidation,0.152,730.04,11.22524339,21.84,677,27839,72.7,0,1,0,0,7.228040156057495
1,all_other,0.0775,312.22,11.65702581,2.89,807,0,0.0,1,0,0,0,14.127310061601642
1,major_purchase,0.0807,250.95,11.00209984,9.58,757,17246,13.7,1,0,0,0,35.89048596851472
1,debt_consolidation,0.1425,514.49,10.77895629,19.05,667,14036,64.4,0,0,0,0,16.999315537303218
1,small_business,0.1046,16.25,10.16585182,14.17,692,5643,60.7,0,0,0,0,13.467602099931554
1,debt_consolidation,0.1204,372.22,10.71441777,21.33,697,17850,66.3,1,0,0,0,12.895277207392198
1,debt_consolidation,0.0951,320.38,10.91508846,7.59,722,8382,20.4,1,0,0,0,6.406684919917864
1,small_business,0.1836,504.13,11.33857208,23.04,662,24280,93.4,3,0,0,0,18.316335843942507
1,debt_consolidation,0.1172,413.51,10.49127422,11.9,677,8375,91.0,3,0,0,0,8.131416837782341
1,all_other,0.1014,485.0,11.33857208,19.86,742,6437,28.6,4,0,0,0,7.564795802874743
1,credit_card,0.1172,307.66,11.03488966,20.09,697,16890,64.0,0,0,0,0,17.50045630937714
1,all_other,0.1078,130.54,10.37349118,0.38,682,887,38.6,0,0,0,0,3.531941593429158
1,debt_consolidation,0.1299,370.59,10.86856845,17.94,667,17771,52.1,2,0,0,1,8.950034223134839
1,debt_consolidation,0.1299,539.03,10.66895539,14.82,677,13115,42.3,2,2,0,0,22.338238650239564
1,major_purchase,0.0775,312.22,10.08580911,0.0,787,5028,12.1,0,0,0,1,10.428587726214921
1,all_other,0.1078,70.17,9.308283446,19.15,692,1,0.2,2,0,1,1,6.568218116358659
1,debt_consolidation,0.1078,440.57,10.52406404,12.58,702,10251,33.0,0,0,0,0,5.831622176591376
1,all_other,0.092,175.42,10.51867319,16.74,727,6566,48.6,1,0,0,0,12.566849190965094
1,all_other,0.1046,194.91,10.81977828,5.06,687,9516,63.4,1,0,0,0,12.2217659137577
1,debt_consolidation,0.1172,165.41,11.00209984,0.0,672,2126,6.4,1,0,0,0,6.899383983572895
1,debt_consolidation,0.133,406.07,10.71441777,4.67,662,7209,38.1,1,0,0,1,7.800136892539356
1,debt_consolidation,0.1172,82.71,11.03488966,19.29,677,7180,34.4,3,0,0,1,11.824777549623546
1,debt_consolidation,0.0838,189.08,10.60905725,12.5,727,7386,42.4,0,0,0,0,6.981519507186858
1,all_other,0.0712,57.23,10.46310334,11.59,772,6035,19.0,0,0,0,0,16.345083277207394
1,small_business,0.133,338.39,11.69524702,6.31,662,28653,89.3,0,0,0,1,16.83778234086242
1,debt_consolidation,0.1204,498.51,11.51292546,15.82,682,49459,88.8,1,2,0,0,25.05133470225873
1,credit_card,0.1267,737.78,11.40756495,13.04,697,22738,30.8,0,1,0,0,13.963039014373717
1,credit_card,0.092,306.18,11.03488966,13.12,742,24406,40.3,1,0,0,1,14.37383071047228
1,debt_consolidation,0.0951,592.7,10.34174248,16.49,747,25946,37.9,0,0,0,0,11.6633584312115
1,all_other,0.1014,611.1,10.69194491,9.79,732,0,0.0,0,0,0,0,16.26294775359343
1,debt_consolidation,0.0951,461.35,11.38586452,9.96,732,4765,16.5,0,0,1,0,14.37383071047228
1,debt_consolidation,0.1583,841.76,11.22524339,15.38,662,15222,77.3,0,2,0,0,9.363563770020534
1,small_business,0.1078,244.76,11.35040654,1.78,687,8035,50.5,1,1,1,0,25.95482546201232
1,debt_consolidation,0.1014,452.67,11.22524339,16.54,722,14214,39.4,0,0,0,1,13.141683778234086
1,debt_consolidation,0.1046,649.68,11.65702581,16.2,732,23442,42.1,2,0,0,0,14.042436687200547
1,credit_card,0.0838,226.89,12.07254125,15.11,742,101443,13.7,6,0,0,0,13.467602099931554
1,debt_consolidation,0.1204,498.51,11.51292546,14.32,677,25988,98.8,1,0,0,0,12.153319644079398
1,debt_consolidation,0.1615,880.78,11.6351431,24.84,682,51039,93.8,0,1,0,1,20.859685147159478
1,debt_consolidation,0.1141,658.67,10.96578158,10.14,702,23370,70.0,1,0,0,0,16.424480950034223
1,all_other,0.1172,231.57,12.20607265,15.46,692,119420,95.1,0,0,0,0,18.1492128678987
1,all_other,0.1014,258.67,10.81977828,8.78,702,0,0.0,0,0,0,0,10.803559206023271
1,debt_consolidation,0.1109,157.36,10.73639668,11.37,677,15564,56.6,1,0,0,0,7.471708876112252
1,debt_consolidation,0.1236,300.48,11.35040654,21.8,677,13686,48.7,1,0,0,0,13.878165639972622
1,home_improvement,0.1141,658.67,12.8346813,0.63,702,6921,0.0,2,0,0,0,17.33070956057495
1,debt_consolidation,0.1014,129.34,10.49127422,7.07,697,4220,53.4,2,0,0,0,4.271161305954825
1,all_other,0.1393,170.72,11.1844214,22.57,662,29877,75.6,2,0,0,0,8.049281314168377
1,credit_card,0.133,101.52,10.47005058,24.79,697,21573,73.7,1,0,0,1,15.247091033538672
1,small_business,0.1078,365.51,11.28978191,7.56,697,18316,81.0,1,1,0,1,13.634610997946613
1,small_business,0.0775,337.19,10.08580911,10.1,782,1458,18.0,1,0,0,0,14.784394250513348
1,debt_consolidation,0.092,382.72,10.59663473,10.14,747,3179,11.0,1,0,1,0,21.35535021765914
1,debt_consolidation,0.0838,403.36,11.08214255,7.26,757,4365,51.4,0,0,0,0,15.277321470225873
1,credit_card,0.0775,305.97,11.00209984,9.2,797,209,1.9,0,0,0,0,17.166324435318277
1,debt_consolidation,0.133,676.78,10.81977828,20.42,692,12573,71.8,2,1,0,0,21.1088295687885
1,credit_card,0.1236,767.89,11.46163217,16.07,702,806,10.3,2,0,0,1,7.063655030800821
1,debt_consolidation,0.1109,491.73,10.37349118,4.8,697,4134,39.4,1,0,0,1,9.52783481724846
1,debt_consolidation,0.1172,496.22,11.09741002,2.42,682,0,0.0,1,0,0,0,17.327971709787818
1,credit_card,0.1078,228.45,11.14908203,16.51,692,22157,98.0,0,0,0,0,13.714008670773444
1,debt_consolidation,0.1109,819.54,11.40756495,17.11,722,54925,97.8,0,0,0,0,17.90280629705681
1,credit_card,0.1078,261.08,11.26446411,16.75,692,50908,37.1,0,2,0,0,11.745493954825463
1,credit_card,0.1078,81.59,11.58058411,16.37,682,16164,80.0,1,0,0,0,27.269107917864474
1,debt_consolidation,0.1078,278.22,11.60823564,18.58,702,14046,80.3,0,0,0,1,19.794661190965094
1,debt_consolidation,0.0775,312.22,10.00784757,5.24,792,4767,8.7,0,0,0,0,13.716746521560577
1,all_other,0.1141,59.28,11.19821472,21.01,692,23882,89.8,0,0,0,0,7.063655030800821
1,educational,0.0807,376.43,9.903487553,8.88,782,674,2.6,1,0,0,0,22.340976501026695
1,small_business,0.0983,804.69,11.1844214,8.98,757,56842,14.4,6,0,0,0,12.646246863791925
1,home_improvement,0.1046,812.09,12.13384061,1.88,727,19948,77.0,2,0,0,0,27.923340177960302
1,home_improvement,0.1078,130.54,10.81977828,15.5,687,10979,37.2,0,2,0,0,22.913073237508556
1,debt_consolidation,0.1141,329.34,10.59663473,15.93,692,14643,76.4,0,0,0,0,9.689368013689254
1,debt_consolidation,0.1172,99.25,10.91871823,12.85,682,15680,89.6,1,0,0,0,7.310175679671458
1,debt_consolidation,0.1362,381.58,10.30895266,19.52,667,16670,71.7,0,0,0,0,12.07939767282683
1,debt_consolidation,0.1078,310.03,11.21989579,8.22,697,2624,48.6,1,0,0,0,10.149212867898699
1,debt_consolidation,0.0838,78.78,10.34174248,10.61,722,2773,10.8,1,0,0,0,19.408738308008214
1,debt_consolidation,0.0951,608.72,11.14186178,11.29,767,2279,20.7,3,0,0,0,25.130732375085557
1,debt_consolidation,0.0983,386.25,11.26446411,15.74,722,28110,31.9,0,0,0,0,11.989048596851472
1,small_business,0.092,669.76,12.37581542,2.7,792,997,1.2,2,0,0,0,24.72016883504449
1,debt_consolidation,0.092,478.4,10.91508846,12.28,747,2787,2.3,1,0,0,0,20.205338809034906
1,all_other,0.0838,567.22,11.06663836,5.25,772,1612,12.1,4,0,0,1,9.692105864476385
1,credit_card,0.1488,346.07,11.08214255,23.89,672,10214,65.1,1,2,1,0,19.876796714579054
1,debt_consolidation,0.1425,685.99,10.77895629,2.1,672,19892,83.6,2,0,0,0,10.59559662422998
1,all_other,0.092,255.15,10.46310334,1.03,727,1834,12.8,1,0,0,0,3.3676705462012317
1,home_improvement,0.1204,498.51,12.21602298,17.08,682,108397,67.3,3,0,0,0,15.93429158110883
1,home_improvement,0.0775,124.89,11.08214255,9.25,757,3348,5.3,0,0,0,0,13.716746521560577
1,all_other,0.0743,217.52,10.40426284,10.04,772,983,2.1,1,0,0,0,9.938398357289527
1,all_other,0.0983,241.41,11.06663836,0.58,712,603,30.1,0,1,0,0,14.86652977412731
1,debt_consolidation,0.133,406.07,10.81683395,24.22,692,13662,60.7,0,1,0,0,17.82067077344285
1,debt_consolidation,0.06,467.45,11.04292184,15.28,687,26044,34.5,3,0,0,0,12.736595939767284
1,credit_card,0.0983,386.25,10.1266311,16.75,732,16212,50.7,0,0,0,0,13.464864249144423
1,debt_consolidation,0.0983,257.5,10.49127422,21.33,762,8516,11.1,0,0,0,0,17.248574036960985
1,credit_card,0.0807,62.74,10.30895266,3.68,732,3953,15.9,0,0,0,0,7.063655030800821
1,major_purchase,0.092,223.26,11.38509209,13.28,727,12672,21.0,3,3,0,0,15.978097193702943
1,debt_consolidation,0.0951,320.38,10.85127695,9.6,717,1346,23.2,2,0,0,0,4.0219028062970565
1,debt_consolidation,0.092,318.93,10.71441777,4.88,732,12425,94.2,0,0,0,0,11.16769336071184
1,debt_consolidation,0.1393,527.52,10.6454249,19.71,667,12032,87.2,3,0,1,1,6.8172484599589325
1,credit_card,0.0775,327.83,10.95779958,12.86,802,14377,10.2,0,0,0,0,15.030800821355236
1,all_other,0.0951,640.76,11.28978191,0.22,767,464,18.6,8,0,0,1,23.20602327173169
1,debt_consolidation,0.1172,196.84,10.47522952,15.38,697,10900,42.4,3,0,0,0,4.679101073237509
1,debt_consolidation,0.1046,42.23,10.75790288,18.15,707,7006,48.0,1,0,1,0,6.321811545516769
1,debt_consolidation,0.0983,136.0,10.77895629,11.93,717,19708,37.1,0,1,0,0,17.327971709787818
1,debt_consolidation,0.1267,182.77,11.21182037,11.25,707,30949,54.3,0,0,0,0,22.17659137577002
1,debt_consolidation,0.1046,194.91,10.54534144,13.42,697,6101,36.8,3,0,0,0,11.170431211498974
1,all_other,0.0832,94.46,10.1266311,1.54,727,1235,28.7,0,0,0,0,5.503194160164271
1,debt_consolidation,0.1261,450.67,10.46310334,19.71,692,18028,88.4,1,0,0,0,8.295801963039015
1,debt_consolidation,0.0945,387.32,10.89673933,11.02,742,8828,54.8,5,0,0,0,8.993839835728952
1,debt_consolidation,0.0863,47.45,9.77246729,9.37,722,6033,31.1,1,0,0,0,13.960301163586584
1,credit_card,0.0832,201.5,10.81977828,13.99,752,64885,39.6,0,0,0,0,13.798882045174539
1,debt_consolidation,0.1324,405.72,11.31447453,15.12,672,27905,81.8,1,2,0,0,15.770134611909652
1,debt_consolidation,0.1197,336.98,11.40863105,6.61,692,14081,73.7,0,0,1,0,26.20123203285421
1,all_other,0.0945,333.7,11.00209984,6.02,787,426,0.7,0,0,0,1,29.73305954825462
1,debt_consolidation,0.1387,655.0,11.28522153,7.16,672,12301,56.4,1,0,0,0,34.3710928678987
1,all_other,0.0863,101.21,9.798127037,14.38,722,0,0.0,0,0,0,0,4.188911704312115
1,small_business,0.0976,533.77,9.903487553,4.68,737,2248,11.6,0,0,0,0,9.330709560574949
1,all_other,0.1071,16.31,8.9751293,3.04,682,44,3.7,2,1,0,0,18.97056810403833
1,small_business,0.1008,807.62,10.51867319,8.53,767,2296,7.6,3,0,0,0,9.160848733744011
1,debt_consolidation,0.1292,347.5,11.15625052,9.05,702,16264,90.6,3,0,0,1,12.402578143737168
1,all_other,0.1039,194.71,10.66895539,17.47,702,12758,40.4,0,0,0,0,9.692105864476385
1,all_other,0.08,188.02,10.77895629,14.08,792,2573,16.3,1,0,0,0,13.388204427104723
1,debt_consolidation,0.0976,237.95,11.14186178,12.57,762,15176,31.6,0,0,0,0,9.363563770020534
1,debt_consolidation,0.1008,148.61,10.6454249,5.91,727,7239,16.3,2,0,0,0,12.813141683778234
1,credit_card,0.0863,189.77,10.57131693,11.2,722,11217,52.9,3,0,0,0,7.310175679671458
1,debt_consolidation,0.1008,84.0,10.23995979,14.57,702,12979,31.0,0,0,0,0,6.8172484599589325
1,all_other,0.0976,192.93,12.20607265,4.84,707,21894,0.0,2,0,0,0,15.770134611909652
1,all_other,0.1197,431.6,11.32659589,3.92,682,4933,15.1,2,0,0,0,9.525096966461328
1,debt_consolidation,0.1071,339.06,10.35456317,4.74,722,6206,35.3,0,0,0,0,3.531941593429158
1,debt_consolidation,0.0976,225.09,10.22557105,17.78,717,16326,48.6,2,0,0,0,5.0102669404517455
1,debt_consolidation,0.1039,243.38,10.71441777,5.57,707,33,0.3,0,0,0,0,11.334816336755647
1,debt_consolidation,0.0737,24.84,10.46310334,7.65,777,19901,29.8,0,0,0,0,12.648984714579056
1,credit_card,0.08,90.88,9.852194258,6.32,737,4385,24.0,0,0,0,0,8.161533196440795
1,debt_consolidation,0.1355,589.2,10.69194491,18.52,677,18966,70.5,2,0,0,0,13.141683778234086
1,home_improvement,0.0945,96.03,11.22524339,1.49,712,8788,39.2,0,0,1,0,17.02943189596167
1,all_other,0.1071,48.91,10.6454249,18.14,697,1276,63.8,1,0,0,0,8.462810861054072
1,debt_consolidation,0.1229,200.12,10.49127422,14.77,672,22635,45.5,0,0,0,0,13.22381930184805
1,credit_card,0.0768,199.61,11.52682837,0.83,777,1715,8.2,1,0,0,0,22.915811088295687
1,credit_card,0.08,310.24,11.52682837,3.19,777,1715,8.2,1,0,0,0,22.915811088295687
1,all_other,0.0976,80.39,9.998797732,22.25,737,2574,10.5,1,0,0,0,6.581907370294319
1,credit_card,0.0832,160.57,10.98529272,7.08,767,25336,35.9,0,0,0,0,36.465548720054755
